id,time,comp_id,job_title,job_salary,job_address,job_work_year,job_temptation,skill_set
1850,2021-01-01/01/21,491,Customer Analytics Director,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""analyzing""}, {""level"": ""strong"", ""skill"": ""organizational""}, {""level"": ""experience"", ""skill"": ""projectmanagement""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1851,2021-01-01/01/21,491,Customer Analytics Director,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""collaborating""}, {""level"": ""strong"", ""skill"": ""manage""}]"
1852,2021-01-01/01/21,491,Customer Analytics Director,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""effective"", ""skill"": ""timemanagement""}]"
1853,2021-01-01/01/21,491,"Data Analyst, Performance Measurement",100k-100k,"Toronto, ON",graduate,[],"[{""level"": ""specialist"", ""skill"": ""excel""}, {""level"": ""strong"", ""skill"": ""presentation""}]"
1854,2021-01-01/01/21,492,Deep Learning Engineer,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1855,2021-01-01/01/21,492,Deep Learning Engineer,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
1856,2021-01-01/01/21,492,Deep Learning Engineer,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
1857,2021-01-01/01/21,492,Deep Learning Engineer,80k-80k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1858,2021-01-01/01/21,493,Senior HRIS Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1859,2021-01-01/01/21,493,Senior HRIS Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""know"", ""skill"": ""servicedeliverymanagement""}, {""level"": ""know"", ""skill"": ""portfolio""}, {""level"": ""know"", ""skill"": ""projectmanagement""}, {""level"": ""know"", ""skill"": ""resourcemanagement""}, {""level"": ""skill"", ""skill"": ""written""}, {""level"": ""skill"", ""skill"": ""communication""}, {""level"": ""skill"", ""skill"": ""analytical""}, {""level"": ""skill"", ""skill"": ""datamodelling""}]"
1860,2021-01-01/01/21,493,Senior HRIS Analyst,80k-80k,"Toronto, ON",5-7,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1861,2021-01-01/01/21,494,Joint Recovery Processing\/ Chargeback Analyst,73k-73k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1862,2021-01-01/01/21,494,Joint Recovery Processing\/ Chargeback Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1863,2021-01-01/01/21,495,"Sales Analyst, Pricing &amp; Incentives",80k-80k,"Mississauga, ON",unlimited,[],"[{""level"": ""effective"", ""skill"": ""planning""}, {""level"": ""effective"", ""skill"": ""prioritization""}, {""level"": ""effective"", ""skill"": ""organization""}, {""level"": ""effective"", ""skill"": ""timemanagement""}, {""level"": ""familiar"", ""skill"": ""dataanalysis""}, {""level"": ""familiar"", ""skill"": ""datavisualization""}, {""level"": ""strong"", ""skill"": ""sql""}, {""level"": ""strong"", ""skill"": ""mso365""}]"
1864,2021-01-01/01/21,496,Data Analyst (Spanish),80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1865,2021-01-01/01/21,496,Data Analyst (Spanish),80k-80k,"Toronto, ON",5-10,[],"[{""level"": ""experience"", ""skill"": ""sap""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""strong"", ""skill"": ""organize""}, {""level"": ""strong"", ""skill"": ""analyze""}]"
1868,2021-01-01/01/21,497,Business Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""experience"", ""skill"": ""problem-solving""}, {""level"": ""experience"", ""skill"": ""outlook""}, {""level"": ""experience"", ""skill"": ""datacollection""}, {""level"": ""experience"", ""skill"": ""timemanagement""}]"
1869,2021-01-01/01/21,497,Business Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""experience"", ""skill"": ""criticalthinking""}, {""level"": ""experience"", ""skill"": ""problem-solving""}, {""level"": ""experience"", ""skill"": ""outlook""}, {""level"": ""experience"", ""skill"": ""datacollection""}, {""level"": ""experience"", ""skill"": ""timemanagement""}]"
1870,2021-01-01/01/21,497,Business Analyst,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1871,2021-01-01/01/21,498,"Senior Analyst, Business Intelligence",80k-80k,"Greater Toronto Area, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""specialist"", ""skill"": ""excel""}, {""level"": ""specialist"", ""skill"": ""vba""}, {""level"": ""specialist"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""visualization""}]"
1872,2021-01-01/01/21,498,"Senior Analyst, Business Intelligence",80k-80k,"Greater Toronto Area, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""specialist"", ""skill"": ""excel""}, {""level"": ""specialist"", ""skill"": ""vba""}, {""level"": ""specialist"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""visualization""}]"
1873,2021-01-01/01/21,499,AI Data Scientist,80k-80k,"Richmond Hill, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1874,2021-01-01/01/21,499,AI Data Scientist,100k-100k,"Richmond Hill, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1875,2021-01-01/01/21,500,SUPPLY CHAIN ANALYST,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1876,2021-01-01/01/21,500,SUPPLY CHAIN ANALYST,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1877,2021-01-01/01/21,500,SUPPLY CHAIN ANALYST,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""know"", ""skill"": ""visualization""}, {""level"": ""excellent"", ""skill"": ""teamwork""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1878,2021-01-01/01/21,500,SUPPLY CHAIN ANALYST,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""interpretation""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1879,2021-01-01/01/21,501,Logistics Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1880,2021-01-01/01/21,502,Service Level Planning Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1881,2021-01-01/01/21,502,Service Level Planning Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""know"", ""skill"": ""mso365""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1882,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1883,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1884,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1885,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1886,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""proficient"", ""skill"": ""python""}]"
1887,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1888,2021-01-01/01/21,503,Senior Data Analyst,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""strong"", ""skill"": ""interpretation""}]"
1889,2021-01-01/01/21,504,Data Quality Control Analyst,80k-80k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}]"
1890,2021-01-01/01/21,504,Data Quality Control Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
1891,2021-01-01/01/21,504,Data Quality Control Analyst,80k-80k,"Toronto, ON",0-1,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1894,2021-01-01/01/21,505,SAP Functional Analyst - Supply Chain Planning,80k-80k,"Mississauga, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""proficient"", ""skill"": ""python""}]"
1895,2021-01-01/01/21,505,Applied Research Scientist,80k-80k,"Mississauga, ON",unlimited,"[{""temptation"":""registeredretirementsavingsplan""},{""temptation"":""flexiblehealth""},{""temptation"":""wellness""},{""temptation"":""lifestylespending""},{""temptation"":""virtualhealthcareservices""}]","[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1896,2021-01-01/01/21,505,Artificial Intelligence Architect,100k-100k,"Mississauga, ON",1-3,[],"[{""level"": ""understand"", ""skill"": ""cloudtechnologies""}, {""level"": ""understand"", ""skill"": ""openvas""}, {""level"": ""understand"", ""skill"": ""informationsecurity""}]"
1897,2021-01-01/01/21,506,Product Support Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1898,2021-01-01/01/21,507,Data Science Director \u2013 Business Intelligence Solutions,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""attentiontodetail""}, {""level"": ""specialist"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""problemsolving""}]"
1899,2021-01-01/01/21,507,"Sr. Professional, Data Science | Data Scientist",100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""communication""}]"
1900,2021-01-01/01/21,508,BI Engineer,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""attentiontodetail""}, {""level"": ""specialist"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""experience"", ""skill"": ""problemsolving""}]"
1901,2021-01-01/01/21,508,BI Engineer,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1902,2021-01-01/01/21,509,"Data Science Tech Lead, Catalog, Computer Vision",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""know"", ""skill"": ""excel""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1903,2021-01-01/01/21,509,"Data Science Tech Lead, Catalog, Computer Vision",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1904,2021-01-01/01/21,509,"Data Science Tech Lead, Catalog, Computer Vision",80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""proficient"", ""skill"": ""python""}]"
1905,2021-01-01/01/21,510,"Senior Analyst, Marketing",80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1906,2021-01-01/01/21,511,SAP Data Analyst,80k-80k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
1907,2021-01-01/01/21,511,SAP Data Analyst,80k-80k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""vba""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""know"", ""skill"": ""budgetary""}, {""level"": ""experience"", ""skill"": ""visualization""}]"
1908,2021-01-01/01/21,512,Reporting and Business Intelligence Analyst,80k-80k,"Mississauga, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1909,2021-01-01/01/21,513,Quality Assurance Analyst,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""know"", ""skill"": ""excel""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""saas""}]"
1910,2021-01-01/01/21,514,Data Analyst,80k-80k,"Toronto, ON",0-1,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1911,2021-01-01/01/21,515,Rewards Analyst (University)- Toronto- 2022,80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""proficient"", ""skill"": ""python""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1912,2021-01-01/01/21,515,Rewards Analyst (University)- Toronto- 2022,80k-80k,"Toronto, ON",5-7,"[{""temptation"":""healthspendingaccount""},{""temptation"":""freekobodevice""},{""temptation"":""frequentlunch""},{""temptation"":""paidvolunteerdays""},{""temptation"":""unlimitedsickdays""}]","[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
1913,2021-01-01/01/21,516,Category Management Analyst,80k-80k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1914,2021-01-01/01/21,517,"Dir, Data &amp; Analytics",80k-80k,"Mississauga, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""understand"", ""skill"": ""informationsecurity""}]"
1915,2021-01-01/01/21,518,Sr. Business Analyst,75k-75k,"Mississauga, ON",1-3,[],"[{""level"": ""excellent"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1916,2021-01-01/01/21,519,Business Process Analyst,80k-80k,"London, ON",3-5,[],"[{""level"": ""specialist"", ""skill"": ""sql""}, {""level"": ""specialist"", ""skill"": ""sas""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1917,2021-01-01/01/21,520,Senior BI Specialist,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""strong"", ""skill"": ""leadership""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1918,2021-01-01/01/21,520,Senior BI Specialist,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
1919,2021-01-01/01/21,521,Business Intelligence Developer,80k-80k,"St. Thomas, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1920,2021-01-01/01/21,522,Business Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1921,2021-01-01/01/21,522,Business Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1922,2021-01-01/01/21,523,Business Analyst,80k-80k,"Mississauga, ON",3-5,[],"[{""level"": ""know"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""know"", ""skill"": ""matlab""}, {""level"": ""know"", ""skill"": ""vba""}, {""level"": ""know"", ""skill"": ""artificialintelligence""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""problem-solving""}]"
1923,2021-01-01/01/21,524,ERP &amp; BI Systems Analyst,60k-75k,"Markham, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""problem-solving""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1924,2021-01-01/01/21,524,ERP &amp; BI Systems Analyst,80k-80k,"Markham, ON",3-5,[],"[{""level"": ""excellent"", ""skill"": ""organizational""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1926,2021-01-01/01/21,525,Lead Data Scientist,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""presentation""}, {""level"": ""understand"", ""skill"": ""realestatebusiness""}, {""level"": ""proficient"", ""skill"": ""written""}, {""level"": ""proficient"", ""skill"": ""communication""}]"
1927,2021-01-01/01/21,526,"Vice President, Data Science &amp; Analytics - SCENE",80k-80k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""understand"", ""skill"": ""reimbursementaccessenvironment""}, {""level"": ""experience"", ""skill"": ""excel""}, {""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""strong"", ""skill"": ""planning""}]"
1928,2021-01-01/01/21,527,Reporting &amp; Operations Analyst - Pfaff Central Inventory Team,80k-80k,"Vaughan, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""r""}, {""level"": ""experience"", ""skill"": ""python""}, {""level"": ""know"", ""skill"": ""datagovernance""}, {""level"": ""experience"", ""skill"": ""powerbi""}, {""level"": ""know"", ""skill"": ""statistics""}]"
1929,2021-01-01/01/21,528,Microbiology Analyst (Inventory),63k-80k,"Toronto, ON",graduate,[],"[{""level"": ""experience"", ""skill"": ""analytical""}, {""level"": ""excellent"", ""skill"": ""teamwork""}]"
1930,2021-01-01/01/21,529,Data Analytics Director,80k-80k,"Toronto, ON",unlimited,[],"[{""level"": ""proficient"", ""skill"": ""excel""}, {""level"": ""well"", ""skill"": ""organized""}, {""level"": ""excellent"", ""skill"": ""communication""}]"
1931,2021-01-01/01/21,529,Analyst,100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}, {""level"": ""strong"", ""skill"": ""powerbi""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""understand"", ""skill"": ""research""}, {""level"": ""experience"", ""skill"": ""customerplatforms""}]"
1932,2021-01-01/01/21,529,Analyst,100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""experience"", ""skill"": ""tableau""}, {""level"": ""experience"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""oracle""}, {""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""experience"", ""skill"": ""visualrepresentationofdata""}, {""level"": ""experience"", ""skill"": ""python""}]"
1933,2021-01-01/01/21,530,CPFR Analyst,100k-100k,"Toronto, ON",5-10,[],"[{""level"": ""strong"", ""skill"": ""analytical""}, {""level"": ""know"", ""skill"": ""non-relationaldatabases""}, {""level"": ""strong"", ""skill"": ""interpersonal""}, {""level"": ""strong"", ""skill"": ""python""}, {""level"": ""strong"", ""skill"": ""sql""}]"
1934,2021-01-01/01/21,530,CPFR Analyst,100k-100k,"Toronto, ON",1-3,[],"[{""level"": ""strong"", ""skill"": ""agile""}, {""level"": ""understand"", ""skill"": ""web""}, {""level"": ""understand"", ""skill"": ""mobile""}, {""level"": ""understand"", ""skill"": ""chatbot""}]"
1935,2021-01-01/01/21,530,CPFR Analyst,100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""experience"", ""skill"": ""database""}, {""level"": ""experience"", ""skill"": ""stata""}, {""level"": ""strong"", ""skill"": ""quantitativeresearch""}, {""level"": ""know"", ""skill"": ""sql""}, {""level"": ""proficient"", ""skill"": ""databasestructure""}, {""level"": ""experience"", ""skill"": ""powerbi""}]"
1936,2021-01-01/01/21,530,CPFR Analyst,80k-80k,"Toronto, ON",3-5,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""planning""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1937,2021-01-01/01/21,530,CPFR Analyst,80k-80k,"Toronto, ON",graduate,[],"[{""level"": ""strong"", ""skill"": ""sql""}, {""level"": ""experience"", ""skill"": ""sap""}, {""level"": ""experience"", ""skill"": ""git""}]"
1938,2021-01-01/01/21,531,SAO Data Analyst,100k-100k,"Toronto, ON",graduate,[],"[{""level"": ""know"", ""skill"": ""businesstechnology""}, {""level"": ""know"", ""skill"": ""systemanalysis""}, {""level"": ""specialist"", ""skill"": ""excel""}]"
1939,2021-01-01/01/21,531,SAO Data Analyst,100k-100k,"Toronto, ON",unlimited,[],"[{""level"": ""excellent"", ""skill"": ""written""}, {""level"": ""excellent"", ""skill"": ""communication""}, {""level"": ""excellent"", ""skill"": ""dataanalysts""}, {""level"": ""excellent"", ""skill"": ""datascientists""}]"
1940,2021-01-01/01/21,532,Senior Demand Planning Analyst - Canada,100k-100k,"Toronto, ON",0-1,[],"[{""level"": ""experience"", ""skill"": ""dataanalytics""}, {""level"": ""strong"", ""skill"": ""communication""}, {""level"": ""strong"", ""skill"": ""written""}]"
